match_id,inning_number,batting_team,bowling_team,session_number,runs_scored,wickets_fallen,session_winner
225255,3,England,Pakistan,1,123,2,1
225255,3,England,Pakistan,2,84,3,-1
225255,4,Pakistan,England,1,93,2,1
225255,4,Pakistan,England,2,74,2,0
225256,1,Pakistan,England,1,98,6,-1
225256,1,Pakistan,England,2,21,4,-1
225256,2,England,Pakistan,1,104,2,1
225256,2,England,Pakistan,2,92,1,1
225256,2,England,Pakistan,3,101,1,1
225256,2,England,Pakistan,4,111,4,-1
225256,3,Pakistan,England,1,91,2,1
225256,3,Pakistan,England,2,103,6,-1
225256,3,Pakistan,England,3,28,2,-1
225257,1,England,Pakistan,1,118,3,0
225257,1,England,Pakistan,2,136,1,1
225257,1,England,Pakistan,3,94,2,1
225257,1,England,Pakistan,4,153,3,1
225257,1,England,Pakistan,5,14,1,-1
225257,2,Pakistan,England,1,121,2,1
225257,2,Pakistan,England,2,109,0,1
225257,2,Pakistan,England,3,119,0,1
225257,2,Pakistan,England,4,117,4,-1
225257,2,Pakistan,England,5,72,4,-1
225257,3,England,Pakistan,1,121,0,1
225257,3,England,Pakistan,2,121,4,0
225257,3,England,Pakistan,3,103,6,-1
225257,4,Pakistan,England,1,94,5,-1
225257,4,Pakistan,England,2,61,5,-1
225258,1,England,Pakistan,1,90,4,-1
225258,1,England,Pakistan,2,83,6,-1
225258,2,Pakistan,England,1,137,1,1
225258,2,Pakistan,England,2,110,1,1
225258,2,Pakistan,England,3,108,1,1
225258,2,Pakistan,England,4,104,4,-1
225258,2,Pakistan,England,5,45,3,-1
225258,3,England,Pakistan,1,122,2,1
225258,3,England,Pakistan,2,127,1,1
225264,1,England,Sri Lanka,1,92,1,1
225264,1,England,Sri Lanka,2,109,0,1
225264,1,England,Sri Lanka,3,117,2,1
225264,1,England,Sri Lanka,4,125,1,1
225264,2,Sri Lanka,England,1,91,6,-1
225264,2,Sri Lanka,England,2,101,4,-1
225264,3,Sri Lanka,England,1,93,1,1
225264,3,Sri Lanka,England,2,85,2,0
225264,3,Sri Lanka,England,3,68,0,1
225264,3,Sri Lanka,England,4,115,2,1
225264,3,Sri Lanka,England,5,68,3,-1
225264,3,Sri Lanka,England,6,76,0,1
225265,1,Sri Lanka,England,1,79,6,-1
225265,1,Sri Lanka,England,2,62,4,-1
225265,2,England,Sri Lanka,1,121,2,1
225265,2,England,Sri Lanka,2,118,3,0
225265,2,England,Sri Lanka,3,56,5,-1
225265,3,Sri Lanka,England,1,58,4,-1
225265,3,Sri Lanka,England,2,94,0,1
225265,3,Sri Lanka,England,3,69,2,0
225265,3,Sri Lanka,England,4,10,4,-1
225266,1,Sri Lanka,England,1,98,5,-1
225266,1,Sri Lanka,England,2,116,4,-1
225266,1,Sri Lanka,England,3,17,1,-1
225266,2,England,Sri Lanka,1,91,3,0
225266,2,England,Sri Lanka,2,69,3,-1
225266,2,England,Sri Lanka,3,68,2,0
225266,2,England,Sri Lanka,4,1,2,-1
225266,3,Sri Lanka,England,1,79,1,1
225266,3,Sri Lanka,England,2,96,3,0
225266,3,Sri Lanka,England,3,89,3,-1
225266,3,Sri Lanka,England,4,58,3,-1
225266,4,England,Sri Lanka,1,95,1,1
225266,4,England,Sri Lanka,2,53,7,-1
225266,4,England,Sri Lanka,3,42,2,-1
225443,1,Pakistan,England,1,96,1,1
225443,1,Pakistan,England,2,72,2,0
225443,1,Pakistan,England,3,82,4,-1
225443,1,Pakistan,England,4,24,3,-1
225443,2,England,Pakistan,1,110,1,1
225443,2,England,Pakistan,2,114,1,1
225443,2,England,Pakistan,3,120,3,1
225443,2,England,Pakistan,4,74,5,-1
225443,3,Pakistan,England,1,108,1,1
225443,3,Pakistan,England,2,97,2,1
225443,3,Pakistan,England,3,100,4,-1
225443,3,Pakistan,England,4,36,3,-1
225443,4,England,Pakistan,1,105,6,-1
225443,4,England,Pakistan,2,70,4,-1
226120,1,West Indies,Australia,1,66,3,-1
226120,1,West Indies,Australia,2,65,5,-1
226120,1,West Indies,Australia,3,18,2,-1
226120,2,Australia,West Indies,1,85,0,1
226120,2,Australia,West Indies,2,154,1,1
226120,2,Australia,West Indies,3,88,6,-1
226120,2,Australia,West Indies,4,79,3,-1
226120,3,West Indies,Australia,1,96,4,-1
226120,3,West Indies,Australia,2,80,2,0
226120,3,West Indies,Australia,3,90,0,1
226120,3,West Indies,Australia,4,66,3,-1
226120,3,West Indies,Australia,5,2,1,-1
226350,1,Pakistan,England,1,87,3,-1
226350,1,Pakistan,England,2,102,0,1
226350,1,Pakistan,England,3,166,2,1
226350,1,Pakistan,England,4,107,5,-1
226350,2,England,Pakistan,1,101,2,1
226350,2,England,Pakistan,2,87,1,1
226350,2,England,Pakistan,3,117,2,1
226350,2,England,Pakistan,4,81,2,0
226350,2,England,Pakistan,5,60,3,-1
226350,3,Pakistan,England,1,87,1,1
226350,3,Pakistan,England,2,80,4,-1
226350,3,Pakistan,England,3,81,4,-1
226350,4,England,Pakistan,1,106,5,-1
226363,1,India,Sri Lanka,1,87,2,0
226363,1,India,Sri Lanka,2,97,4,-1
226363,1,India,Sri Lanka,3,101,0,1
226363,1,India,Sri Lanka,4,105,3,0
226363,1,India,Sri Lanka,5,8,1,-1
226363,2,Sri Lanka,India,1,92,4,-1
226363,2,Sri Lanka,India,2,107,4,-1
226363,2,Sri Lanka,India,3,7,2,-1
226363,3,India,Sri Lanka,1,102,5,-1
226363,3,India,Sri Lanka,2,162,4,0
226363,4,Sri Lanka,India,1,71,1,1
226363,4,Sri Lanka,India,2,91,3,0
226363,4,Sri Lanka,India,3,83,5,-1
226363,4,Sri Lanka,India,4,4,1,-1
226372,1,Australia,South Africa,1,89,1,1
226372,1,Australia,South Africa,2,82,1,1
226372,1,Australia,South Africa,3,68,6,-1
226372,1,Australia,South Africa,4,116,2,1
226372,2,South Africa,Australia,1,80,1,1
226372,2,South Africa,Australia,2,95,1,1
226372,2,South Africa,Australia,3,55,3,-1
226372,2,South Africa,Australia,4,81,5,-1
226372,3,Australia,South Africa,1,96,2,1
226372,3,Australia,South Africa,2,73,1,1
226372,4,South Africa,Australia,1,77,5,-1
226372,4,South Africa,Australia,2,68,2,0
226372,4,South Africa,Australia,3,36,3,-1
226373,1,South Africa,Australia,1,88,3,-1
226373,1,South Africa,Australia,2,95,0,1
226373,1,South Africa,Australia,3,74,0,1
226373,1,South Africa,Australia,4,82,1,1
226373,1,South Africa,Australia,5,90,3,0
226373,2,Australia,South Africa,1,109,3,0
226373,2,Australia,South Africa,2,104,1,1
226373,2,Australia,South Africa,3,113,5,-1
226373,2,Australia,South Africa,4,33,1,-1
226373,3,South Africa,Australia,1,122,3,1
226373,4,Australia,South Africa,1,151,1,1
226373,4,Australia,South Africa,2,131,1,1
233797,1,Pakistan,India,1,106,2,1
233797,1,Pakistan,India,2,123,2,1
233797,1,Pakistan,India,3,150,0,1
233797,1,Pakistan,India,4,133,3,1
233797,1,Pakistan,India,5,76,3,-1
233797,2,India,Pakistan,1,101,1,1
233797,2,India,Pakistan,2,82,0,1
233797,2,India,Pakistan,3,123,4,0
233797,2,India,Pakistan,4,129,0,1
233797,2,India,Pakistan,5,112,2,1
233797,2,India,Pakistan,6,56,3,-1
233797,3,Pakistan,India,1,107,1,1
233797,3,Pakistan,India,2,104,1,1
233797,3,Pakistan,India,3,136,0,1
234783,1,Pakistan,India,1,123,6,-1
234783,1,Pakistan,India,2,122,3,1
234783,1,Pakistan,India,3,0,1,-1
234783,2,India,Pakistan,1,137,5,-1
234783,2,India,Pakistan,2,101,5,-1
234783,3,Pakistan,India,1,129,2,1
234783,3,Pakistan,India,2,132,0,1
234783,3,Pakistan,India,3,102,2,1
234783,3,Pakistan,India,4,121,1,1
234783,4,India,Pakistan,1,152,4,0
234783,4,India,Pakistan,2,113,6,-1
238167,1,Bangladesh,Sri Lanka,1,86,3,-1
238167,1,Bangladesh,Sri Lanka,2,112,1,1
238167,1,Bangladesh,Sri Lanka,3,117,5,-1
238167,1,Bangladesh,Sri Lanka,4,4,1,-1
238167,2,Sri Lanka,Bangladesh,1,136,2,1
238167,2,Sri Lanka,Bangladesh,2,72,3,-1
238167,2,Sri Lanka,Bangladesh,3,107,1,1
238167,2,Sri Lanka,Bangladesh,4,23,4,-1
238167,3,Bangladesh,Sri Lanka,1,91,4,-1
238167,3,Bangladesh,Sri Lanka,2,90,6,-1
238167,4,Sri Lanka,Bangladesh,1,118,2,1
238168,1,Bangladesh,Sri Lanka,1,94,2,1
238168,1,Bangladesh,Sri Lanka,2,98,4,-1
238168,1,Bangladesh,Sri Lanka,3,42,4,-1
238168,2,Sri Lanka,Bangladesh,1,85,4,-1
238168,2,Sri Lanka,Bangladesh,2,115,1,1
238168,2,Sri Lanka,Bangladesh,3,72,3,-1
238168,2,Sri Lanka,Bangladesh,4,44,2,-1
238168,3,Bangladesh,Sri Lanka,1,103,5,-1
238168,3,Bangladesh,Sri Lanka,2,98,5,-1
238171,1,Bangladesh,Australia,1,158,1,1
238171,1,Bangladesh,Australia,2,107,1,1
238171,1,Bangladesh,Australia,3,93,3,0
238171,1,Bangladesh,Australia,4,62,3,-1
238171,1,Bangladesh,Australia,5,7,2,-1
238171,2,Australia,Bangladesh,1,77,4,-1
238171,2,Australia,Bangladesh,2,88,3,-1
238171,2,Australia,Bangladesh,3,79,1,1
238171,2,Australia,Bangladesh,4,25,2,-1
238171,3,Bangladesh,Australia,1,105,4,-1
238171,3,Bangladesh,Australia,2,43,6,-1
238171,4,Australia,Bangladesh,1,74,1,1
238171,4,Australia,Bangladesh,2,102,1,1
238171,4,Australia,Bangladesh,3,78,4,-1
238180,1,New Zealand,West Indies,1,86,4,-1
238180,1,New Zealand,West Indies,2,154,3,1
238180,1,New Zealand,West Indies,3,35,3,-1
238180,2,West Indies,New Zealand,1,104,5,-1
238180,2,West Indies,New Zealand,2,114,1,1
238180,2,West Indies,New Zealand,3,39,4,-1
238180,3,New Zealand,West Indies,1,88,4,-1
238180,3,New Zealand,West Indies,2,65,3,-1
238180,3,New Zealand,West Indies,3,88,1,1
238180,3,New Zealand,West Indies,4,31,2,-1
238180,4,West Indies,New Zealand,1,89,0,1
238180,4,West Indies,New Zealand,2,78,2,0
238180,4,West Indies,New Zealand,3,73,5,-1
238180,4,West Indies,New Zealand,4,23,3,-1
238186,1,England,India,1,104,2,1
238186,1,England,India,2,76,3,-1
238186,1,England,India,3,102,0,1
238186,1,England,India,4,18,5,-1
238186,2,India,England,1,85,1,1
238186,2,India,England,2,77,4,-1
238186,2,India,England,3,154,3,1
238186,2,India,England,4,22,2,-1
238186,3,England,India,1,66,3,-1
238186,3,England,India,2,73,5,-1
238186,3,England,India,3,42,2,-1
238186,4,India,England,1,126,1,1
238201,1,South Africa,Australia,1,83,5,-1
238201,1,South Africa,Australia,2,104,4,-1
238201,1,South Africa,Australia,3,18,1,-1
238201,2,Australia,South Africa,1,83,1,1
238201,2,Australia,South Africa,2,127,2,1
238201,2,Australia,South Africa,3,98,7,-1
238201,3,South Africa,Australia,1,81,4,-1
238201,3,South Africa,Australia,2,98,3,0
238201,3,South Africa,Australia,3,18,3,-1
238202,1,Australia,South Africa,1,76,1,1
238202,1,Australia,South Africa,2,74,1,1
238202,1,Australia,South Africa,3,79,3,-1
238202,1,Australia,South Africa,4,98,3,0
238202,1,Australia,South Africa,5,42,2,-1
238202,2,South Africa,Australia,1,117,2,1
238202,2,South Africa,Australia,2,83,2,0
238202,2,South Africa,Australia,3,67,6,-1
238202,3,Australia,South Africa,1,99,1,1
238202,3,Australia,South Africa,2,106,0,1
238202,4,South Africa,Australia,1,101,2,1
238202,4,South Africa,Australia,2,80,5,-1
238202,4,South Africa,Australia,3,89,1,1
238202,4,South Africa,Australia,4,27,2,-1
238203,1,South Africa,Australia,1,79,2,0
238203,1,South Africa,Australia,2,82,2,0
238203,1,South Africa,Australia,3,111,3,0
238203,1,South Africa,Australia,4,31,3,-1
238203,2,Australia,South Africa,1,126,6,-1
238203,2,Australia,South Africa,2,125,2,1
238203,2,Australia,South Africa,3,19,2,-1
238203,3,South Africa,Australia,1,106,3,0
238203,3,South Africa,Australia,2,108,5,-1
238203,3,South Africa,Australia,3,44,2,-1
238203,4,Australia,South Africa,1,74,2,0
238203,4,Australia,South Africa,2,97,0,1
238203,4,Australia,South Africa,3,113,6,-1
238205,1,South Africa,New Zealand,1,95,1,1
238205,1,South Africa,New Zealand,2,70,3,-1
238205,1,South Africa,New Zealand,3,101,4,-1
238205,1,South Africa,New Zealand,4,10,2,-1
238205,2,New Zealand,South Africa,1,127,6,-1
238205,2,New Zealand,South Africa,2,145,0,1
238205,2,New Zealand,South Africa,3,55,4,-1
238205,3,South Africa,New Zealand,1,72,3,-1
238205,3,South Africa,New Zealand,2,77,2,0
238205,3,South Africa,New Zealand,3,127,4,0
238205,3,South Africa,New Zealand,4,23,1,-1
238205,4,New Zealand,South Africa,1,98,7,-1
238205,4,New Zealand,South Africa,2,22,3,-1
238206,1,New Zealand,South Africa,1,92,3,0
238206,1,New Zealand,South Africa,2,118,1,1
238206,1,New Zealand,South Africa,3,100,3,0
238206,1,New Zealand,South Africa,4,106,0,1
238206,1,New Zealand,South Africa,5,117,0,1
238206,2,South Africa,New Zealand,1,90,1,1
238206,2,South Africa,New Zealand,2,60,1,1
238206,2,South Africa,New Zealand,3,102,0,1
238206,2,South Africa,New Zealand,4,88,1,1
238206,2,South Africa,New Zealand,5,87,2,0
238206,2,South Africa,New Zealand,6,63,3,-1
238206,2,South Africa,New Zealand,7,22,2,-1
238206,3,New Zealand,South Africa,1,98,3,0
238207,1,New Zealand,South Africa,1,83,7,-1
238207,1,New Zealand,South Africa,2,36,3,-1
238207,2,South Africa,New Zealand,1,130,2,1
238207,2,South Africa,New Zealand,2,56,8,-1
238207,3,New Zealand,South Africa,1,104,3,0
238207,3,New Zealand,South Africa,2,115,3,0
238207,3,New Zealand,South Africa,3,64,4,-1
238207,4,South Africa,New Zealand,1,152,2,1
238217,1,Sri Lanka,Pakistan,1,103,3,0
238217,1,Sri Lanka,Pakistan,2,83,2,0
238217,1,Sri Lanka,Pakistan,3,85,3,-1
238217,1,Sri Lanka,Pakistan,4,8,2,-1
238217,2,Pakistan,Sri Lanka,1,117,2,1
238217,2,Pakistan,Sri Lanka,2,53,8,-1
238217,4,Pakistan,Sri Lanka,1,125,1,1
239025,1,England,India,1,90,2,1
239025,1,England,India,2,68,2,0
239025,1,England,India,3,88,3,-1
239025,1,England,India,4,114,2,1
239025,1,England,India,5,33,1,-1
239025,2,India,England,1,84,1,1
239025,2,India,England,2,71,3,-1
239025,2,India,England,3,66,3,-1
239025,2,India,England,4,72,0,1
239025,2,India,England,5,30,3,-1
239025,3,England,India,1,87,0,1
239025,3,England,India,2,108,2,1
239025,4,India,England,1,63,1,1
239025,4,India,England,2,79,0,1
239920,1,India,West Indies,1,84,3,-1
239920,1,India,West Indies,2,70,1,1
239920,1,India,West Indies,3,83,5,-1
239920,1,India,West Indies,4,4,1,-1
239920,2,West Indies,India,1,151,2,1
239920,2,West Indies,India,2,100,2,1
239920,2,West Indies,India,3,100,3,0
239920,2,West Indies,India,4,20,3,-1
239920,3,India,West Indies,1,121,1,1
239920,3,India,West Indies,2,75,1,1
239920,3,India,West Indies,3,104,0,1
239920,3,India,West Indies,4,81,2,0
239920,3,India,West Indies,5,121,1,1
239920,4,West Indies,India,1,72,2,0
239920,4,West Indies,India,2,106,2,1
239920,4,West Indies,India,3,118,4,-1
239921,1,India,West Indies,1,159,1,1
239921,1,India,West Indies,2,119,1,1
239921,1,India,West Indies,3,95,2,1
239921,1,India,West Indies,4,132,1,1
239921,2,West Indies,India,1,76,3,-1
239921,2,West Indies,India,2,80,2,0
239921,2,West Indies,India,3,59,5,-1
239921,3,West Indies,India,1,66,3,-1
239921,3,West Indies,India,2,90,0,1
239921,3,West Indies,India,3,84,1,1
239922,1,West Indies,India,1,104,0,1
239922,1,West Indies,India,2,93,1,1
239922,1,West Indies,India,3,134,0,1
239922,1,West Indies,India,4,84,4,-1
239922,1,West Indies,India,5,102,0,1
239922,1,West Indies,India,6,64,5,-1
239922,2,India,West Indies,1,103,1,1
239922,2,India,West Indies,2,87,4,-1
239922,2,India,West Indies,3,117,2,1
239922,2,India,West Indies,4,55,3,-1
239922,3,West Indies,India,1,152,6,-1
239922,4,India,West Indies,1,115,1,1
239922,4,India,West Indies,2,106,1,1
239923,1,India,West Indies,1,34,3,-1
239923,1,India,West Indies,2,78,3,-1
239923,1,India,West Indies,3,88,4,-1
239923,2,West Indies,India,1,91,7,-1
239923,2,West Indies,India,2,12,3,-1
239923,3,India,West Indies,1,70,4,-1
239923,3,India,West Indies,2,83,3,-1
239923,3,India,West Indies,3,18,3,-1
239923,4,West Indies,India,1,73,4,-1
239923,4,West Indies,India,2,107,4,-1
239923,4,West Indies,India,3,39,2,-1
249193,1,South Africa,Sri Lanka,1,83,4,-1
249193,1,South Africa,Sri Lanka,2,86,6,-1
249193,2,Sri Lanka,South Africa,1,139,2,1
249193,2,Sri Lanka,South Africa,2,120,0,1
249193,2,Sri Lanka,South Africa,3,128,0,1
249193,2,Sri Lanka,South Africa,4,119,0,1
249193,2,Sri Lanka,South Africa,5,95,0,1
249193,2,Sri Lanka,South Africa,6,143,1,1
249193,3,South Africa,Sri Lanka,1,107,0,1
249193,3,South Africa,Sri Lanka,2,71,2,0
249193,3,South Africa,Sri Lanka,3,83,2,0
249193,3,South Africa,Sri Lanka,4,90,2,1
249193,3,South Africa,Sri Lanka,5,63,3,-1
249193,3,South Africa,Sri Lanka,6,20,1,-1
249194,1,South Africa,Sri Lanka,1,127,4,0
249194,1,South Africa,Sri Lanka,2,115,1,1
249194,1,South Africa,Sri Lanka,3,119,5,-1
249194,2,Sri Lanka,South Africa,1,119,5,-1
249194,2,Sri Lanka,South Africa,2,120,2,1
249194,2,Sri Lanka,South Africa,3,82,3,-1
249194,3,South Africa,Sri Lanka,1,103,1,1
249194,3,South Africa,Sri Lanka,2,61,3,-1
249194,3,South Africa,Sri Lanka,3,83,3,-1
249194,3,South Africa,Sri Lanka,4,64,3,-1
249194,4,Sri Lanka,South Africa,1,131,3,1
249194,4,Sri Lanka,South Africa,2,97,2,1
249194,4,Sri Lanka,South Africa,3,80,1,1
249215,1,India,South Africa,1,69,2,0
249215,1,India,South Africa,2,95,3,0
249215,1,India,South Africa,3,85,5,-1
249215,2,South Africa,India,1,84,10,-1
249215,3,India,South Africa,1,129,5,-1
249215,3,India,South Africa,2,76,2,0
249215,3,India,South Africa,3,31,3,-1
249215,4,South Africa,India,1,84,4,-1
249215,4,South Africa,India,2,79,1,1
249215,4,South Africa,India,3,115,5,-1
249216,1,South Africa,India,1,88,3,-1
249216,1,South Africa,India,2,116,1,1
249216,1,South Africa,India,3,116,5,-1
249216,1,South Africa,India,4,8,1,-1
249216,2,India,South Africa,1,80,3,-1
249216,2,India,South Africa,2,99,3,0
249216,2,India,South Africa,3,61,4,-1
249216,3,South Africa,India,1,109,2,1
249216,3,South Africa,India,2,119,5,-1
249216,4,India,South Africa,1,88,6,-1
249216,4,India,South Africa,2,91,4,-1
249217,1,India,South Africa,1,73,0,1
249217,1,India,South Africa,2,101,1,1
249217,1,India,South Africa,3,80,2,0
249217,1,India,South Africa,4,110,2,1
249217,1,India,South Africa,5,50,5,-1
249217,2,South Africa,India,1,107,1,1
249217,2,South Africa,India,2,78,2,0
249217,2,South Africa,India,3,72,0,1
249217,2,South Africa,India,4,93,3,0
249217,2,South Africa,India,5,23,4,-1
249217,3,India,South Africa,1,84,2,0
249217,3,India,South Africa,2,63,5,-1
249217,3,India,South Africa,3,22,3,-1
249217,4,South Africa,India,1,123,2,1
249217,4,South Africa,India,2,80,2,0
249222,1,Australia,England,1,141,2,1
249222,1,Australia,England,2,107,1,1
249222,1,Australia,England,3,98,0,1
249222,1,Australia,England,4,97,1,1
249222,1,Australia,England,5,135,5,-1
249222,2,England,Australia,1,83,5,-1
249222,2,England,Australia,2,73,4,-1
249222,2,England,Australia,3,1,1,-1
249222,3,Australia,England,1,127,1,1
249222,4,England,Australia,1,91,3,0
249222,4,England,Australia,2,139,0,1
249222,4,England,Australia,3,102,4,-1
249222,4,England,Australia,4,38,3,-1
249223,1,England,Australia,1,59,2,-1
249223,1,England,Australia,2,89,0,1
249223,1,England,Australia,3,118,1,1
249223,1,England,Australia,4,88,0,1
249223,1,England,Australia,5,122,1,1
249223,2,Australia,England,1,87,3,-1
249223,2,Australia,England,2,88,0,1
249223,2,Australia,England,3,110,1,1
249223,2,Australia,England,4,122,2,1
249223,2,Australia,England,5,85,0,1
249223,2,Australia,England,6,21,4,-1
249223,3,England,Australia,1,69,2,0
249223,3,England,Australia,2,38,6,-1
249223,3,England,Australia,3,22,2,-1
249223,4,Australia,England,1,157,4,0
249224,1,Australia,England,1,76,3,-1
249224,1,Australia,England,2,144,4,0
249224,1,Australia,England,3,24,3,-1
249224,2,England,Australia,1,94,4,-1
249224,2,England,Australia,2,103,5,-1
249224,2,England,Australia,3,18,1,-1
249224,3,Australia,England,1,108,1,1
249224,3,Australia,England,2,101,2,1
249224,3,Australia,England,3,148,1,1
249224,4,England,Australia,1,81,1,1
249224,4,England,Australia,2,92,1,1
249224,4,England,Australia,3,78,1,1
249224,4,England,Australia,4,94,5,-1
249224,4,England,Australia,5,5,2,-1
249225,1,England,Australia,1,64,2,0
249225,1,England,Australia,2,61,3,-1
249225,1,England,Australia,3,34,5,-1
249225,2,Australia,England,1,101,5,-1
249225,2,Australia,England,2,124,0,1
249225,2,Australia,England,3,137,0,1
249225,2,Australia,England,4,57,5,-1
249225,3,England,Australia,1,72,3,-1
249225,3,England,Australia,2,68,5,-1
249225,3,England,Australia,3,21,2,-1
249226,1,England,Australia,1,86,2,0
249226,1,England,Australia,2,81,1,1
249226,1,England,Australia,3,92,4,-1
249226,1,England,Australia,4,32,3,-1
249226,2,Australia,England,1,117,2,1
249226,2,Australia,England,2,83,3,-1
249226,2,Australia,England,3,150,3,1
249226,2,Australia,England,4,43,2,-1
249226,3,England,Australia,1,87,3,-1
249226,3,England,Australia,2,60,7,-1
250666,1,South Africa,Pakistan,1,83,6,-1
250666,1,South Africa,Pakistan,2,41,4,-1
250666,2,Pakistan,South Africa,1,104,4,-1
250666,2,Pakistan,South Africa,2,95,5,-1
250666,2,Pakistan,South Africa,3,66,1,1
250666,3,South Africa,Pakistan,1,61,3,-1
250666,3,South Africa,Pakistan,2,63,1,1
250666,3,South Africa,Pakistan,3,81,1,1
250666,3,South Africa,Pakistan,4,84,2,0
250666,3,South Africa,Pakistan,5,42,3,-1
250666,4,Pakistan,South Africa,1,74,3,-1
250667,1,Pakistan,South Africa,1,88,5,-1
250667,1,Pakistan,South Africa,2,69,5,-1
250667,2,South Africa,Pakistan,1,110,4,-1
250667,2,South Africa,Pakistan,2,73,6,-1
250667,3,Pakistan,South Africa,1,111,6,-1
250667,3,Pakistan,South Africa,2,75,4,-1
250667,4,South Africa,Pakistan,1,50,4,-1
250667,4,South Africa,Pakistan,2,86,0,1
251485,1,Sri Lanka,New Zealand,1,79,3,-1
251485,1,Sri Lanka,New Zealand,2,75,7,-1
251485,2,New Zealand,Sri Lanka,1,78,2,0
251485,2,New Zealand,Sri Lanka,2,66,4,-1
251485,2,New Zealand,Sri Lanka,3,62,4,-1
251485,3,Sri Lanka,New Zealand,1,83,7,-1
251485,3,Sri Lanka,New Zealand,2,87,3,-1
251485,4,New Zealand,Sri Lanka,1,102,4,-1
251486,1,Sri Lanka,New Zealand,1,117,4,-1
251486,1,Sri Lanka,New Zealand,2,125,3,1
251486,1,Sri Lanka,New Zealand,3,26,3,-1
251486,2,New Zealand,Sri Lanka,1,90,7,-1
251486,2,New Zealand,Sri Lanka,2,40,3,-1
251486,3,Sri Lanka,New Zealand,1,102,4,-1
251486,3,Sri Lanka,New Zealand,2,95,1,1
251486,3,Sri Lanka,New Zealand,3,84,1,1
251486,3,Sri Lanka,New Zealand,4,84,4,-1
251486,4,New Zealand,Sri Lanka,1,102,2,1
251486,4,New Zealand,Sri Lanka,2,72,5,-1
251486,4,New Zealand,Sri Lanka,3,112,3,0
257765,1,West Indies,Pakistan,1,115,5,-1
257765,1,West Indies,Pakistan,2,91,5,-1
257765,2,Pakistan,West Indies,1,81,2,0
257765,2,Pakistan,West Indies,2,81,2,0
257765,2,Pakistan,West Indies,3,103,0,1
257765,2,Pakistan,West Indies,4,104,2,1
257765,2,Pakistan,West Indies,5,116,4,-1
257765,3,West Indies,Pakistan,1,106,4,-1
257765,3,West Indies,Pakistan,2,85,0,1
257765,3,West Indies,Pakistan,3,90,4,-1
257765,3,West Indies,Pakistan,4,10,2,-1
257766,1,Pakistan,West Indies,1,83,1,1
257766,1,Pakistan,West Indies,2,84,1,1
257766,1,Pakistan,West Indies,3,95,2,1
257766,1,Pakistan,West Indies,4,93,4,-1
257766,1,Pakistan,West Indies,5,2,2,-1
257766,2,West Indies,Pakistan,1,73,0,1
257766,2,West Indies,Pakistan,2,88,0,1
257766,2,West Indies,Pakistan,3,150,4,0
257766,2,West Indies,Pakistan,4,114,0,1
257766,2,West Indies,Pakistan,5,90,1,1
257766,2,West Indies,Pakistan,6,76,5,-1
257766,3,Pakistan,West Indies,1,99,1,1
257766,3,Pakistan,West Indies,2,96,1,1
257766,3,Pakistan,West Indies,3,82,1,1
257766,3,Pakistan,West Indies,4,82,2,0
258459,1,England,West Indies,1,113,2,1
258459,1,England,West Indies,2,99,1,1
258459,1,England,West Indies,3,90,1,1
258459,1,England,West Indies,4,118,1,1
258459,2,West Indies,England,1,111,2,1
258459,2,West Indies,England,2,110,3,0
258459,2,West Indies,England,3,124,1,1
258459,2,West Indies,England,4,92,4,-1
258459,3,England,West Indies,1,104,2,1
258459,3,England,West Indies,2,138,2,1
258460,1,England,West Indies,1,107,2,1
258460,1,England,West Indies,2,147,0,1
258460,1,England,West Indies,3,136,3,1
258460,1,England,West Indies,4,152,1,1
258460,2,West Indies,England,1,115,7,-1
258460,3,West Indies,England,1,98,5,-1
258461,1,England,West Indies,1,113,1,1
258461,1,England,West Indies,2,69,4,-1
258461,1,England,West Indies,3,132,2,1
258461,1,England,West Indies,4,56,3,-1
258461,2,West Indies,England,1,153,3,1
258461,2,West Indies,England,2,76,7,-1
258461,3,England,West Indies,1,126,2,1
258461,3,England,West Indies,2,97,1,1
258461,3,England,West Indies,3,90,7,-1
258461,4,West Indies,England,1,87,2,0
258461,4,West Indies,England,2,76,2,0
258461,4,West Indies,England,3,119,1,1
258461,4,West Indies,England,4,71,2,0
258461,4,West Indies,England,5,41,3,-1
258462,1,West Indies,England,1,90,4,-1
258462,1,West Indies,England,2,101,1,1
258462,1,West Indies,England,3,91,4,-1
258462,1,West Indies,England,4,5,1,-1
258462,2,England,West Indies,1,106,1,1
258462,2,England,West Indies,2,96,5,-1
258462,2,England,West Indies,3,148,1,1
258462,2,England,West Indies,4,50,3,-1
258462,3,West Indies,England,1,110,4,-1
258462,3,West Indies,England,2,92,5,-1
258462,3,West Indies,England,3,20,1,-1
258468,1,England,India,1,117,1,1
258468,1,England,India,2,88,0,1
258468,1,England,India,3,91,7,-1
258468,1,England,India,4,2,2,-1
258468,2,India,England,1,76,2,0
258468,2,India,England,2,77,2,0
258468,2,India,England,3,48,6,-1
258468,3,England,India,1,80,2,0
258468,3,England,India,2,141,3,1
258468,3,England,India,3,61,5,-1
258468,4,India,England,1,100,3,0
258468,4,India,England,2,73,2,0
258468,4,India,England,3,90,3,0
258469,1,England,India,1,97,3,0
258469,1,England,India,2,89,5,-1
258469,1,England,India,3,12,2,-1
258469,2,India,England,1,89,0,1
258469,2,India,England,2,107,2,1
258469,2,India,England,3,83,1,1
